date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunset,sunrise,precipitation_sum,precipitation_hours,daylight_duration,sunshine_duration,snowfall_sum,rain_sum,wind_gusts_10m_max,wind_speed_10m_max,weather_code
2004-07-15 18:00:00+00:00,7.558333,4.7749996,8.525,7.74461,2.5671563,6.2091155,0,0,25.000002,21,53224.184,2090.058,0,25.000002,23.4,6.379216,61
2004-07-14 18:00:00+00:00,10.589583,7.825,14.474999,15.39097,6.7922497,10.045521,0,0,19.700003,24,53306.133,26962.768,0,19.700003,38.16,5.154415,61
2004-07-13 18:00:00+00:00,10.364583,5.875,14.875,14.617947,4.3687935,9.555545,0,0,6.5999994,12,53385.58,40756.25,0,6.5999994,33.48,7.2,61
2004-07-12 18:00:00+00:00,11.212499,4.575,17.525002,18.172276,2.1572156,10.121119,0,0,5.5999994,11,53462.48,39559.535,0,5.5999994,34.92,7.42159,61
2004-07-11 18:00:00+00:00,12.254166,5.075,19.175001,19.728687,2.2965336,10.65323,0,0,1.6000001,4,53536.75,43705.207,0,1.6000001,42.839996,7.8954163,55
2004-07-10 18:00:00+00:00,12.568751,3.175,20.025002,20.917782,-0.12503433,10.624567,0,0,0.7,1,53608.305,49625.75,0,0.7,35.64,7.289444,53
2004-07-09 18:00:00+00:00,11.385418,1.475,18.125,17.615881,-1.5371718,9.2113905,0,0,0,0,53677.06,49665.34,0,0,30.599998,5.815978,1
2004-07-08 18:00:00+00:00,9.608335,0.57500005,16.175001,15.830727,-2.375009,7.614364,0,0,0,0,53742.92,49704.117,0,0,39.96,7.42159,2
2004-07-07 18:00:00+00:00,9.347917,5.625,11.375,9.73062,3.6091123,7.5201054,0,0,9.5,6,53805.824,32386.75,0,9.5,54,7.69592,63
2004-07-06 18:00:00+00:00,11.068751,0.82500005,18.175001,18.029745,-2.3993785,8.93568,0,0,0,0,53865.66,49778.883,0,0,41.760002,8.647496,2
2004-07-05 18:00:00+00:00,9.749999,5.2749996,14.175,12.625099,3.6789532,7.934775,0,0,4.7000003,14,53922.36,47331.188,0,4.7000003,53.639996,9.9571085,53
2004-07-04 18:00:00+00:00,10.695834,5.975,14.875,14.726286,4.507515,9.175904,0,0,5.2000003,10,53975.832,45843.82,0,5.2000003,52.92,7.42159,61
2004-07-03 18:00:00+00:00,12.797917,3.675,19.175001,18.463934,0.92929316,10.82845,0,0,0,0,54026.004,49733.94,0,0,46.44,9.605998,3
2004-07-02 18:00:00+00:00,13.358335,4.625,18.775002,18.475851,2.1844025,11.571984,0,0,0.3,1,54072.78,49914.766,0,0.3,46.079998,9.693296,51
2004-07-01 18:00:00+00:00,12.577084,3.275,18.675001,18.834938,0.84609175,10.87035,0,0,0.3,2,54116.08,49945.39,0,0.3,42.839996,8.557102,51
2004-06-30 18:00:00+00:00,12.368751,2.525,18.925001,18.636599,-0.14290428,10.553478,0,0,0,0,54155.82,49974.49,0,0,43.199997,8.699793,2
2004-06-29 18:00:00+00:00,11.302083,2.7250001,16.425001,15.655813,-0.1022768,9.236886,0,0,0.3,2,54191.93,50001.992,0,0.3,51.12,10.041354,51
2004-06-28 18:00:00+00:00,11.029167,0.9250001,17.125,16.652578,-2.4702284,8.805272,0,0,0.2,1,54224.312,50027.805,0,0.2,45.719997,8.049845,51
2004-06-27 18:00:00+00:00,10.031251,-0.475,16.925001,16.218699,-3.8763604,7.6108775,0,0,0,0,54252.914,50051.848,0,0,37.079998,7.289444,2
2004-06-26 18:00:00+00:00,8.150001,0.675,13.175,11.680533,-2.1980834,5.690436,0,0,0,0,54277.637,50074.023,0,0,51.839996,10.483357,1
2004-06-25 18:00:00+00:00,8.489584,3.875,12.224999,11.203279,1.5561295,6.189901,0,0,1.5000001,6,54298.418,50094.266,0,1.5000001,65.520004,11.720751,51
2004-06-24 18:00:00+00:00,8.972917,2.4750001,13.724999,12.21364,-0.17083311,6.774635,0,0,1.3000001,4,54315.26,50112.902,0,1.3000001,59.039997,12.661564,53
2004-06-23 18:00:00+00:00,9.372917,2.225,15.675,15.46596,-0.38238978,7.493133,0,0,1.2,2,54328.375,49247.832,0,1.2,43.56,8.714677,53
2004-06-22 18:00:00+00:00,8.822915,2.675,13.775,14.074165,0.4793954,7.6481133,0,0,7.2999997,19,54337.77,47456.875,0,7.2999997,45,7.491114,55
2004-06-21 18:00:00+00:00,9.816667,3.7250001,14.675,14.892855,1.555798,8.568678,0,0,4.9,12,54343.457,45865.703,0,4.9,36.36,6.763786,61
2004-06-20 18:00:00+00:00,10.443751,2.525,16.525002,16.323402,0.24918795,8.980964,0,0,2.3,4,54345.453,49727.008,0,2.3,38.16,7.628263,55
2004-06-19 18:00:00+00:00,11.152084,3.075,17.275002,17.634314,0.4973011,9.695842,0,0,1,2,54343.773,50187.336,0,1,42.12,8.534353,53
2004-06-18 18:00:00+00:00,11.983333,4.575,16.825,17.036041,2.321114,10.454992,0,0,0.8,4,54338.438,50198.074,0,0.8,32.039997,4.8433046,51
2004-06-17 18:00:00+00:00,12.091667,3.775,19.425001,18.16201,1.0511594,10.240678,0,0,1.7,4,54329.46,47476.2,0,1.7,49.68,9.178235,53
2004-06-16 18:00:00+00:00,10.118749,-0.225,18.525002,19.73926,-3.5478377,8.528935,0,0,0.70000005,2,54316.875,50214.926,0,0.70000005,27.359999,6.151683,53
2004-06-15 18:00:00+00:00,9.787499,-0.024999976,16.775002,16.606958,-3.7166061,7.4901505,0,0,0,0,54300.688,50220.938,0,0,38.16,8.654986,1
2004-06-14 18:00:00+00:00,8.033334,-0.024999976,14.875,14.183525,-3.3050106,5.921923,0,0,0,0,54280.934,49613.242,0,0,28.8,6.439876,3
2004-06-13 18:00:00+00:00,8.608333,3.775,12.125,11.298525,1.7954016,6.8507953,0,0,9.8,10,54257.645,32238.992,0,9.8,48.239998,7.5685663,61
2004-06-12 18:00:00+00:00,11.508332,0.82500005,19.175001,19.61111,-2.4478488,9.629827,0,0,0,0,54230.836,50228.66,0,0,37.8,8.089993,1
2004-06-11 18:00:00+00:00,10.875,1.125,16.675001,15.948145,-2.0166192,8.674718,0,0,0,0,54200.543,50227.625,0,0,41.760002,8.891344,1
2004-06-10 18:00:00+00:00,9.83125,-0.07499999,16.225,15.568438,-3.3474772,7.438507,0,0,0,0,54166.797,50224.69,0,0,44.28,9.531505,3
2004-06-09 18:00:00+00:00,9.14375,-0.475,15.224999,14.144264,-3.8927333,6.6609993,0,0,0,0,54129.63,50219.812,0,0,43.199997,9.6932955,1
2004-06-08 18:00:00+00:00,6.108333,-3.075,11.325,10.806192,-6.6822033,3.7061303,0,0,0.1,1,54089.07,49963.133,0,0.1,46.079998,9,51
2004-06-07 18:00:00+00:00,5.554167,0.12500001,9.125,8.573517,-2.6797552,3.4442968,0,0,3.5,13,54045.16,46053.312,0,3.5,53.639996,7.628263,53
2004-06-06 18:00:00+00:00,5.1541657,-1.175,9.525,9.152544,-4.368549,3.0896482,0,0,3.0000002,11,53997.938,45097.465,0.14,2.8000002,39.96,6.9527545,71
2004-06-05 18:00:00+00:00,5.527083,2.325,8.175,7.044223,0.19847155,3.6893342,0,0,9.8,18,53947.43,36518.18,0,9.8,49.32,5.495161,55
2004-06-04 18:00:00+00:00,6.647917,-1.7249999,11.474999,11.433846,-5.1833096,4.480786,0,0,2.3,4,53893.49,46524.35,0,2.3,37.44,7.9932976,61
2004-06-03 18:00:00+00:00,6.608333,-0.92499995,12.375,11.84761,-4.511404,4.2455416,0,0,0,0,53835.72,50118.19,0,0,38.16,8.049845,3
2004-06-02 18:00:00+00:00,5.4625,-1.625,13.075,13.231016,-5.099338,3.412941,0,0,3.2,5,53774.223,45890.195,0,3.2,29.88,7.628263,61
2004-06-01 18:00:00+00:00,4.8624997,-0.475,9.175,9.09185,-3.526653,2.7953188,0,0,2.6000001,7,53709.11,41215.27,0,2.6000001,32.399998,6.151683,53
2004-05-31 18:00:00+00:00,4.8875,-0.07499999,9.224999,6.940634,-3.0283015,2.7246087,0,0,3.4,10,53640.496,33754.824,0,3.4,28.44,6.193674,53
2004-05-30 18:00:00+00:00,4.524999,-0.475,8.875,6.51849,-4.0600877,1.8254552,0,0,3.0000002,15,53568.504,23528.252,0,3.0000002,25.56,6.9247384,51
2004-05-29 18:00:00+00:00,2.9041662,0.37500003,5.125,2.9895587,-2.856833,0.29842255,0,0,6.2,15,53493.254,18445.99,0.14,6,44.28,6.763786,71
2004-05-28 18:00:00+00:00,4.4,-3.425,9.925,8.96814,-7.2195263,2.1806364,0,0,0.2,1,53414.84,45614.516,0,0.2,27,7.172949,51
2004-05-27 18:00:00+00:00,3.877083,1.125,7.325,6.1339073,-1.2549825,1.8614844,0,0,7.1999993,18,53333.41,44878.66,2.7999997,3.2000003,40.68,4.829907,73
2004-05-26 18:00:00+00:00,3.7624998,0.775,7.2749996,7.16164,-1.9425018,1.7389861,0,0,4.3999996,11,53249.062,46451.863,1.19,2.7,34.92,5.2416787,73
2004-05-25 18:00:00+00:00,3.3083332,-3.575,8.575,8.238627,-7.1998034,0.7875523,0,0,2.3,4,53161.918,44641.543,0.42000002,1.6999999,33.12,6.28713,73
2004-05-24 18:00:00+00:00,4.175,-1.825,8.675,8.691538,-5.0657873,2.0926867,0,0,0.70000005,3,53072.086,49535.34,0,0.70000005,34.92,6.4799995,51
2004-05-23 18:00:00+00:00,3.4270833,0.07500002,6.6749997,5.6695557,-2.5532424,1.4236034,0,0,7.299999,18,52979.684,23358.146,2.2399998,4.2,21.24,4.6800003,73
2004-05-22 18:00:00+00:00,1.6416665,-2.0249999,3.875,1.2165408,-4.7729,-0.80811685,0,0,7.2,15,52884.824,1759.8923,4.48,1,18.359999,4.8433046,73
2004-05-21 18:00:00+00:00,2.0666668,-3.2749999,7.4249997,5.716239,-6.93279,-0.6064043,0,0,9.900001,13,52787.605,31765.242,4.34,3.6999998,30.239998,6.9527545,75
2004-05-20 18:00:00+00:00,3.739583,-2.975,8.425,7.157282,-6.430997,1.0556221,0,0,0.90000004,2,52688.156,49182.402,0,0.90000004,49.68,10.308831,53
2004-05-19 18:00:00+00:00,4.3916664,1.825,7.125,6.4004574,-0.3071177,2.2612126,0,0,3.8,8,52586.58,43679.027,0.91,2.4999998,36.719997,7.172949,73
2004-05-18 18:00:00+00:00,5.4270825,-0.92499995,11.925,11.422435,-4.4374657,3.2779343,0,0,4.7000003,6,52482.973,45079.78,0,4.7000003,29.519999,6.5693827,55
2004-05-17 18:00:00+00:00,6.697916,-0.32499996,11.825,12.303135,-3.3031852,4.7371345,0,0,0,0,52377.453,47771.715,0,0,34.56,6.725354,3
2004-05-16 18:00:00+00:00,7.045833,0.425,12.575,11.469564,-2.8413048,5.3292274,0,0,0.2,2,52270.117,48261.402,0,0.2,25.199999,6.193674,51
2004-05-15 18:00:00+00:00,8.01875,2.9750001,13.625,13.340776,-1.2048368,5.6009316,0,0,0,0,52160.69,40810.49,0,0,46.079998,10.144082,3
2004-05-14 18:00:00+00:00,5.912499,-1.375,11.675,12.1841545,-5.3565693,3.3128192,0,0,0,0,52048.383,48590.83,0,0,38.88,10.805998,2
2004-05-13 18:00:00+00:00,5.6666665,-1.9749999,13.625,11.189517,-6.110853,2.971465,0,0,0,0,51933.305,48484.133,0,0,39.96,9.028754,1
2004-05-12 18:00:00+00:00,5.214583,-3.2749999,13.625,12.290998,-7.2443256,2.5424232,0,0,0,0,51815.594,48374.86,0,0,28.08,6.830519,0
2004-05-11 18:00:00+00:00,3.5895832,-4.125,9.875,8.331119,-7.6519756,1.1533164,0,0,0.2,2,51695.414,47564,0,0.2,32.399998,6.2145634,51
2004-05-10 18:00:00+00:00,2.9187498,-3.475,7.375,6.1035233,-6.598687,0.33848634,0,0,0.4,3,51572.914,47855.906,0.07,0.3,43.199997,6.130579,71
2004-05-09 18:00:00+00:00,2.3125002,-2.725,6.325,5.80097,-6.060813,-0.047110993,0,0,6.8000007,10,51448.227,44245.07,2.03,3.9,54.36,6.8399997,73
2004-05-08 18:00:00+00:00,2.5729167,-0.32499996,5.975,4.3232727,-3.6506126,-0.062487047,0,0,3.3000002,15,51321.496,45230.613,0.42,2.7,50.039997,6.28713,71
2004-05-07 18:00:00+00:00,2.1375,-1.425,5.875,4.928071,-4.484111,-0.43047234,0,0,1.3000001,7,51192.867,46960.863,0.63,0.8000001,38.519997,7.24486,71
2004-05-06 18:00:00+00:00,3.560417,-0.024999976,6.375,3.7126555,-2.5518544,1.2770717,0,0,16.899998,22,51062.47,4895.655,6.72,7.299999,47.88,7.69592,75
2004-05-05 18:00:00+00:00,6.485417,-1.925,13.825,11.478829,-5.728846,3.8762305,0,0,0,0,50930.44,47022.78,0,0,28.8,6.0347,3
2004-05-04 18:00:00+00:00,3.3833332,-4.675,9.775,7.203168,-8.384004,0.63453716,0,0,0,0,50796.91,47423.785,0,0,29.16,6.28713,3
2004-05-03 18:00:00+00:00,2.3916667,-3.0249999,6.5249996,5.6033783,-6.8791575,-0.48799506,0,0,0,0,50662.004,47246.38,0,0,35.64,7.9932976,2
2004-05-02 18:00:00+00:00,1.9499999,-2.975,6.075,4.4671955,-7.3987846,-1.5339376,0,0,0,0,50525.855,45440.05,0,0,55.44,10.233123,3
2004-05-01 18:00:00+00:00,1.3166666,-3.125,5.9249997,3.3854184,-6.625163,-2.170289,0,0,0,0,50388.58,37841.35,0,0,56.519997,11.966954,3
2004-04-30 18:00:00+00:00,-0.6395834,-4.025,3.275,1.289381,-7.3797417,-3.650834,0,0,0.8000001,4,50250.293,19597.447,0.84,0,27.359999,4.0249224,73
2004-04-29 18:00:00+00:00,-1.8750001,-3.7749999,0.425,-2.9242644,-7.1381626,-5.145583,0,0,1.9000002,12,50111.13,17611.164,1.82,0.2,28.44,6.618519,71
2004-04-28 18:00:00+00:00,-1.175,-2.875,0.17500001,-2.689022,-6.2686305,-4.3751597,0,0,7.3,22,49971.19,26617.54,4.900001,0.39999998,38.88,8.311245,73
2004-04-27 18:00:00+00:00,0.6854167,-1.9749999,3.925,2.096919,-5.2275505,-1.9835873,0,0,2.8000002,9,49830.594,33638.89,2.1699998,0.099999994,25.56,4.8965297,73
2004-04-26 18:00:00+00:00,0.8875,-0.875,2.825,0.8509674,-3.4113073,-1.7077187,0,0,21.700005,20,49689.45,29145.793,14.209997,1.6999997,42.839996,8.350138,75
2004-04-25 18:00:00+00:00,2.51875,-2.125,8.575,5.8688602,-5.945288,-0.12830625,0,0,12,11,49547.426,29160.219,4.5499997,5.5,27.72,6.28713,75
2004-04-24 18:00:00+00:00,3.9687498,-2.075,11.825,9.13567,-5.8880124,0.8674559,0,0,0,0,49403.562,44274.727,0,0,27.359999,6.725354,3
2004-04-23 18:00:00+00:00,2.0979166,-6.0750003,10.625,8.142596,-9.849522,-0.7662321,0,0,0,0,49257.945,44637.113,0,0,26.64,6.379216,3
2004-04-22 18:00:00+00:00,0.96458334,-2.475,3.875,2.5211573,-6.0680466,-1.6812205,0,0,7.9999995,12,49110.72,42687.41,5.46,0.20000002,41.760002,8.311245,75
2004-04-21 18:00:00+00:00,1.1416667,-2.125,2.875,0.15771389,-5.7492146,-1.7630011,0,0,9,15,48962.01,3122.2336,5.4599996,1.2999998,29.519999,5.506941,73
2004-04-20 18:00:00+00:00,2.4916668,-3.7250001,10.025,7.9819136,-7.405956,-0.18123795,0,0,0,0,48811.945,44144.645,0,0,28.44,5.8603754,3
2004-04-19 18:00:00+00:00,1.2374998,-3.425,6.325,5.89279,-6.7873588,-1.2154567,0,0,0.1,1,48660.656,34858.41,0,0.1,24.84,5.6920996,51
2004-04-18 18:00:00+00:00,-0.17083336,-2.175,2.075,0.21532059,-5.4461007,-2.9048424,0,0,5.7999997,16,48508.26,39600,4.0600004,0,29.16,5.2416787,73
2004-04-17 18:00:00+00:00,2.4937499,-4.5750003,10.525,9.20772,-8.764928,-0.63206875,0,0,2.2,3,48354.883,43901.316,0.77,1.0999999,42.12,9.028754,73
2004-04-16 18:00:00+00:00,2.3354166,-3.925,6.725,5.7653,-7.988126,-0.10266348,0,0,0.1,1,48200.645,43912.562,0.28,0,28.8,7.072878,71
2004-04-15 18:00:00+00:00,1.6416665,-5.025,7.875,4.818487,-9.782162,-1.8537235,0,0,0,0,48045.656,41758.03,0,0,45.719997,10.30883,3
2004-04-14 18:00:00+00:00,-0.21041709,-8.025001,8.925,6.65419,-12.478476,-3.7785654,0,0,0,0,47890.04,43913.113,0,0,38.16,8.12197,0
2004-04-13 18:00:00+00:00,-1.8979173,-10.025001,4.5249996,2.9576883,-14.474679,-5.513533,0,0,0,0,47733.902,43692.207,0,0,41.760002,8.587338,0
2004-04-12 18:00:00+00:00,-2.591666,-9.825,4.275,3.643219,-14.212774,-5.886869,0,0,0.1,1,47577.355,43603.074,0,0.1,32.039997,6.763786,51
2004-04-11 18:00:00+00:00,-3.8291671,-10.525001,3.025,2.060546,-14.915831,-7.198852,0,0,0,0,47420.5,43511.062,0,0,24.48,6.489992,1
2004-04-10 18:00:00+00:00,-3.9999998,-8.075,0.22500002,-1.5576847,-12.137272,-7.4394245,0,0,0,0,47263.453,43431.586,0,0,39.239998,8.209263,3
2004-04-09 18:00:00+00:00,-2.5979168,-5.025,-0.775,-3.52662,-8.407128,-5.8271136,0,0,7.2999997,17,47106.32,29500.322,5.1800003,0,45.719997,8.089993,73
2004-04-08 18:00:00+00:00,-1.4395834,-3.0249999,0.775,-1.6029935,-5.73553,-4.334247,0,0,6.100001,20,46949.19,26884.361,4.55,0,32.399998,7.0911775,73
2004-04-07 18:00:00+00:00,-1.3729167,-4.0750003,1.725,-1.1329389,-7.3586826,-4.377999,0,0,5.1,12,46792.184,8555.995,3.5000005,0.100000024,27,6.696387,73
2004-04-06 18:00:00+00:00,-0.037499983,-2.325,1.9250001,-0.5935719,-5.3777757,-2.6044354,0,0,6,15,46635.387,13329.23,3.7800002,0.6,28.44,3.671294,73
2004-04-05 18:00:00+00:00,2.5541663,-0.07499999,7.475,5.458642,-4.1465197,-0.52252096,0,0,0,0,46478.45,22016.012,0,0,42.839996,7.42159,3
2004-04-04 18:00:00+00:00,3.2083337,-3.925,12.825,10.840608,-8.202246,-0.18701343,0,0,0,0,46320.37,42730.64,0,0,31.319998,7.42159,3
2004-04-03 18:00:00+00:00,1.8583331,-4.275,9.125,7.295664,-8.098064,-1.1630965,0,0,0,0,46161.21,42635.61,0,0,24.48,5.5887027,3
2004-04-02 18:00:00+00:00,0.17291673,-3.425,3.425,2.3100138,-7.177992,-2.833174,0,0,1.2,4,46001.086,40052.945,1.0500001,0,49.32,7.8625183,73
2004-04-01 18:00:00+00:00,1.908333,-3.7250001,9.724999,6.56038,-8.222972,-1.9875189,0,0,0,0,45840.105,28587.775,0,0,45.36,10.464797,3
2004-03-31 18:00:00+00:00,0.43958306,-7.275,9.224999,5.2399063,-11.840813,-3.3480947,0,0,0,0,45678.38,42344.867,0,0,30.960001,8.0899935,3
2004-03-30 18:00:00+00:00,-0.64583355,-8.275001,8.825,6.42435,-12.931206,-4.613315,0,0,0,0,45516.016,42246.434,0,0,33.839996,8.766573,3
2004-03-29 18:00:00+00:00,-0.86250013,-8.875,6.875,5.357379,-12.957202,-4.391869,0,0,0,0,45353.12,42147.418,0,0,25.199999,6.725354,3
2004-03-28 18:00:00+00:00,-1.4104167,-7.175,3.775,2.095707,-11.283733,-4.762564,0,0,0,0,45189.8,42018.105,0,0,30.960001,5.4477882,3
2004-03-27 18:00:00+00:00,-2.4125,-7.675,2.325,1.0064201,-11.674631,-5.7488556,0,0,0,0,45026.164,41855.96,0,0,33.12,6.87779,3
2004-03-26 18:00:00+00:00,-2.6729167,-7.5750003,1.9250001,-0.12542772,-11.492168,-6.153502,0,0,0,0,44862.31,41693.355,0,0,34.92,5.6920996,3
2004-03-25 18:00:00+00:00,-3.4020832,-6.275,0.17500001,-2.0612602,-9.575833,-6.5424175,0,0,1.7000002,8,44698.34,39807.57,1.19,0,55.8,5.6920996,73
2004-03-24 18:00:00+00:00,-4.85,-7.375,-2.125,-4.5358906,-10.686251,-8.085309,0,0,17.7,24,44534.363,40683.95,12.320001,0.099999994,69.479996,7.69592,75
2004-03-23 18:00:00+00:00,-6.235417,-8.725,-3.625,-7.6124964,-12.442526,-10.125535,0,0,19.099998,19,44370.47,890.05225,13.370001,0.099999964,93.6,9.726665,75
2004-03-22 18:00:00+00:00,-7.2000003,-12.175,-3.0249999,-5.4171324,-16.16403,-10.808903,0,0,0,0,44206.766,40770.15,0,0,32.399998,6.725354,2
2004-03-21 18:00:00+00:00,-5.6375003,-7.525,-3.5249999,-7.065493,-10.919659,-9.140564,0,0,1.8000002,15,44043.36,36113.543,1.6100004,0,35.28,8.049845,71
2004-03-20 18:00:00+00:00,-4.7562504,-8.275001,-1.2249999,-4.31544,-12.254051,-8.278317,0,0,5,22,43880.34,22742.916,3.6400003,0,39.239998,6.379216,73
2004-03-19 18:00:00+00:00,-4.395834,-6.8250003,-1.7749999,-5.25048,-10.622082,-7.8374925,0,0,7.299999,24,43717.81,1110.6257,5.11,0,23.039999,4.802999,73
2004-03-18 18:00:00+00:00,-5.491667,-8.425,-2.575,-6.0904374,-11.855822,-8.844541,0,0,9.600001,21,43555.87,8366.408,6.7900004,0,25.56,4.072935,73
2004-03-17 18:00:00+00:00,-5.4520836,-9.375,-1.275,-3.3275084,-13.037608,-8.693849,0,0,0,0,43394.633,39431.508,0,0,26.28,4.829907,3
2004-03-16 18:00:00+00:00,-3.2124996,-6.3250003,1.025,-2.879446,-9.704768,-6.59314,0,0,9.300001,21,43233.707,5049.2886,6.160001,0.6,38.16,7.9036193,75
2004-03-15 18:00:00+00:00,-0.37916657,-3.8749998,3.325,0.21286106,-7.546337,-3.769284,0,0,7,16,43072.05,11411.838,4.76,0.29999995,51.839996,8.534353,73
2004-03-14 18:00:00+00:00,-1.6458335,-3.325,0.775,-1.8832426,-6.9906263,-4.679118,0,0,19.299997,24,42909.72,0,13.509999,0,45.36,5.8048253,75
2004-03-13 18:00:00+00:00,-1.6687499,-3.2749999,0.82500005,-1.9316463,-6.9137,-4.6370196,0,0,27.300001,24,42746.816,0,18.900003,0.3,40.32,5.95906,75
2004-03-12 18:00:00+00:00,-2.0770833,-4.625,1.275,-1.1968155,-8.414001,-5.491751,0,0,10,19,42583.453,21678.666,6.9300003,0.20000002,54.719997,6.28713,75
2004-03-11 18:00:00+00:00,-2.3333333,-5.175,1.575,-1.1805673,-8.369841,-5.487152,0,0,1.1,5,42419.75,34024.25,0.90999997,0,32.039997,5.937272,73
2004-03-10 18:00:00+00:00,-6.3708324,-9.775001,-3.475,-6.761956,-14.2918,-10.1378975,0,0,6.899999,14,42255.81,10027.867,4.9,0,39.96,6.830519,73
2004-03-09 18:00:00+00:00,-6.00625,-9.275001,-3.625,-7.0646443,-13.561588,-9.687581,0,0,10.800001,15,42091.734,31943.707,7.700001,0,40.68,5.5887027,75
2004-03-08 18:00:00+00:00,-3.6625001,-5.875,-1.275,-4.3110046,-9.446558,-7.054667,0,0,37.799995,24,41927.65,0,26.459997,0,53.28,5.771239,75
2004-03-07 18:00:00+00:00,1.9354167,-1.025,4.025,1.1552382,-3.9637768,-1.3155147,0,0,5.6,10,41763.656,22566.654,3.71,0.30000007,53.639996,5.4119864,73
2004-03-06 18:00:00+00:00,1.5895833,-5.775,10.625,7.5253477,-9.950174,-2.2087028,0,0,0,0,41599.867,36440.47,0,0,27.359999,7.9036193,3
2004-03-05 18:00:00+00:00,-2.410417,-9.525001,5.375,1.7394562,-13.768994,-6.1412635,0,0,0,0,41436.402,31056.803,0,0,28.44,7.754637,3
2004-03-04 18:00:00+00:00,-4.633333,-7.875,-1.2249999,-4.06323,-11.562895,-8.016585,0,0,6.5999994,19,41273.367,28659.875,4.7599998,0,47.88,6.130579,73
2004-03-03 18:00:00+00:00,-5.3541665,-8.025001,-1.7749999,-4.8676424,-11.788887,-8.860978,0,0,11.699999,24,41110.883,6677.7524,8.19,0,39.239998,4.5536795,73
2004-03-02 18:00:00+00:00,-6.8812504,-12.025001,-0.32499996,-3.9126177,-16.841244,-11.090797,0,0,0.3,2,40949.062,26542.754,0.28,0,37.079998,8.557102,71
2004-03-01 18:00:00+00:00,-7.4375005,-13.675,-0.475,-3.7946138,-18.282898,-11.68837,0,0,0,0,40788.027,37570.953,0,0,36,8.049845,3
2004-02-29 18:00:00+00:00,-7.899999,-11.075,-4.175,-7.3377366,-15.11759,-11.683995,0,0,0,0,40627.89,34859.477,0,0,18.359999,4.3349743,3
2004-02-28 18:00:00+00:00,-8.235416,-13.925,-2.575,-5.1539807,-18.266634,-12.1446,0,0,0,0,40468.777,35831.047,0,0,21.599998,4.5536795,3
2004-02-27 18:00:00+00:00,-6.8020835,-9.625,-4.3250003,-8.017867,-13.910052,-10.531386,0,0,0.3,3,40310.816,37076.965,0.63,0,32.760002,5.634891,71
2004-02-26 18:00:00+00:00,-5.8687496,-8.075,-3.2749999,-7.1668434,-11.515886,-9.39232,0,0,2.5,11,40154.12,26097.057,2.03,0,28.8,7.5942082,73
2004-02-25 18:00:00+00:00,-4.53125,-6.3250003,-2.925,-6.7406807,-9.551552,-7.8922477,0,0,3.3999999,13,39998.305,11074.436,3.1499994,0,27.72,5.8603754,73
2004-02-24 18:00:00+00:00,-2.708333,-4.675,1.375,-1.6501119,-8.32811,-5.988205,0,0,3.9,17,39842.207,5172.915,2.9400005,0.099999994,24.84,7.072878,73
2004-02-23 18:00:00+00:00,-4.102083,-10.175,2.175,-1.2799759,-14.503106,-8.0164995,0,0,0.2,1,39685.9,26610.645,0.28,0,27.72,6.28713,71
2004-02-22 18:00:00+00:00,-5.0854173,-8.175,0.17500001,-3.4315457,-11.925467,-8.735783,0,0,5.3,13,39529.504,28369.73,3.78,0,23.039999,4.379589,73
2004-02-21 18:00:00+00:00,-6.9354167,-9.975,-4.125,-7.7549376,-13.707792,-10.484483,0,0,7.1000004,24,39373.152,1286.1708,4.9699993,0,24.119999,4.1046314,73
2004-02-20 18:00:00+00:00,-7.4583344,-9.925,-4.275,-7.725457,-14.263632,-11.349452,0,0,4.8,17,39216.98,4127.046,3.8500001,0,27.359999,6.9527545,73
2004-02-19 18:00:00+00:00,-9.170835,-13.375,-2.625,-6.824069,-17.714752,-13.412496,0,0,2.4000003,16,39061.12,20783.266,1.89,0,27,6.763786,71
2004-02-18 18:00:00+00:00,-10.156251,-11.975,-7.675,-11.695892,-16.305202,-14.210546,0,0,3.3,15,38905.703,10948.822,2.6600006,0,35.64,7.754637,73
2004-02-17 18:00:00+00:00,-9.775001,-11.275001,-7.3250003,-11.275627,-15.411253,-13.745597,0,0,2.4,17,38750.87,24460.227,1.8900003,0,29.16,7.24486,71
2004-02-16 18:00:00+00:00,-6.0083327,-9.775001,-3.125,-6.030358,-13.646657,-9.576026,0,0,10.6,24,38596.758,0,7.4199996,0,42.48,7.628263,75
2004-02-15 18:00:00+00:00,-1.7437505,-4.875,2.175,-1.5577209,-9.201178,-5.5889916,0,0,5.2000003,11,38443.51,10797.686,3.57,0.2999999,41.039997,9.085988,73
2004-02-14 18:00:00+00:00,-5.0124993,-8.325,-0.37499997,-3.8275828,-12.641035,-9.095691,0,0,5.3,15,38291.273,23617.68,3.9199996,0,45.719997,8.78872,73
2004-02-13 18:00:00+00:00,-6.7354164,-11.125,-3.125,-6.5270486,-15.156123,-10.521661,0,0,8.399999,21,38140.2,18837.514,6.0200005,0,34.56,6.297428,73
2004-02-12 18:00:00+00:00,-5.0937495,-8.075,-3.2749999,-6.647372,-12.564648,-8.854085,0,0,1.3000001,9,37990.43,29849.79,1.12,0,29.519999,4.802999,71
